"","from","to","V3","weight"
"20909","8z3nENP69rt8NZHh6y6Uig","x4-_QkOY_EWMlgQSfDee-Q",1,1
"20910","8z3nENP69rt8NZHh6y6Uig","qt0Bh6qo2-zxMyFXExyt4g",1,1
"20911","8z3nENP69rt8NZHh6y6Uig","oSca4JC5kYHPr1Mhs6ZASw",1,1
"20912","8z3nENP69rt8NZHh6y6Uig","FMzJJjpd4Pd311StIKkVKA",1,1
"20913","8z3nENP69rt8NZHh6y6Uig","Ji5c-g0GkxRHmBUDAaWzoQ",1,1
"20914","8z3nENP69rt8NZHh6y6Uig","0f9yhyfnyWB9hF85PNmcLQ",1,1
"20915","8z3nENP69rt8NZHh6y6Uig","GXqBm5N0yZ3-rCd6hgUM7w",1,1
"20916","8z3nENP69rt8NZHh6y6Uig","7Inf7-FiFC6spGyGR4uQAg",1,1
"20917","8z3nENP69rt8NZHh6y6Uig","7aOn01a0r90wiW1LSr95Aw",1,1
"20918","8z3nENP69rt8NZHh6y6Uig","_gzo4jScQtavLCHzJo905Q",1,1
"20919","8z3nENP69rt8NZHh6y6Uig","YKd0p2HbL5eZwkeRW3RdiQ",1,1
"20920","8z3nENP69rt8NZHh6y6Uig","2y-zifC8_V5XUTsyCSWvdQ",1,1
"20921","8z3nENP69rt8NZHh6y6Uig","PCsgSmRJSV7iqZ4Al2mEkw",1,1
"20922","8z3nENP69rt8NZHh6y6Uig","zBMJYg34dTe5nZm6QVPYeg",1,1
"20923","8z3nENP69rt8NZHh6y6Uig","ZtTFN5WeYVYqey1-mxIxmA",1,1
"20924","8z3nENP69rt8NZHh6y6Uig","dhAzUmAFI0KY3L--hXwMhQ",1,1
"20925","8z3nENP69rt8NZHh6y6Uig","Oa2dOUzRic8Hvgdh3EAFuw",1,1
"20926","8z3nENP69rt8NZHh6y6Uig","ExaVbfbM2en7MCCI1_qYnw",1,1
"20927","LgY5Z6aaiZu4AAXEDOnPDA","iVTDzzvxHgv6kBSdfCSSoQ",1,1
"20928","LgY5Z6aaiZu4AAXEDOnPDA","Po3kpjcdRfLgtMUhmoK9Aw",1,1
"20929","LgY5Z6aaiZu4AAXEDOnPDA","sFjwAQgVH7bGxb7_Jaf_jw",1,1
"20930","LgY5Z6aaiZu4AAXEDOnPDA","OYz9KLjBsvTx7ZoGha2IPQ",1,1
"20931","LgY5Z6aaiZu4AAXEDOnPDA","8dttiora4SPWDowtQY4giw",1,1
"20932","LgY5Z6aaiZu4AAXEDOnPDA","6xskJToqfybDbX3V9FzyyQ",1,1
"20933","LgY5Z6aaiZu4AAXEDOnPDA","ye9yRRLNn43VqMo4Rhstkg",1,1
"20934","LgY5Z6aaiZu4AAXEDOnPDA","XeYXXSN0cv8-YiqG3ozDZQ",1,1
"20935","LgY5Z6aaiZu4AAXEDOnPDA","u8LsKcXXnPMpQqrykr_apQ",1,1
"20936","LgY5Z6aaiZu4AAXEDOnPDA","t66ThF12XJVpGpnnem-GqQ",1,1
"20937","LgY5Z6aaiZu4AAXEDOnPDA","7_CUNHSt93iZ396fh4kpuw",1,1
"20938","4EjpgvHpcCMETNlSq8WAZg","iVTDzzvxHgv6kBSdfCSSoQ",1,1
"20939","4EjpgvHpcCMETNlSq8WAZg","Po3kpjcdRfLgtMUhmoK9Aw",1,1
"20940","4EjpgvHpcCMETNlSq8WAZg","9Hc15fmqICd2ecpsSM2pIg",1,1
"20941","4EjpgvHpcCMETNlSq8WAZg","CFHGxlIXeVFWlCptBHgOeg",1,1
"20942","4EjpgvHpcCMETNlSq8WAZg","M5gpEDFICJb8cT8YpMO0lQ",1,1
"20943","4EjpgvHpcCMETNlSq8WAZg","o6sEssczGvamVbyN0_D9Sw",1,1
"20944","4EjpgvHpcCMETNlSq8WAZg","DfECo0OSJvXZbLKjZU9Ncg",1,1
"20945","4EjpgvHpcCMETNlSq8WAZg","YSQ3G8hYhShHGZNPfeFquA",1,1
"20946","4EjpgvHpcCMETNlSq8WAZg","4bAKfxF3cXWPCCzqjJTA7A",1,1
"20947","4EjpgvHpcCMETNlSq8WAZg","pT5Ypm8isz6bn4esMIspPQ",1,1
"20948","4EjpgvHpcCMETNlSq8WAZg","TMrGMeFnkPBTu36O_U24fw",1,1
"20949","4EjpgvHpcCMETNlSq8WAZg","9LHNY09Gx1OvdrBLcdjzaA",1,1
"20950","4EjpgvHpcCMETNlSq8WAZg","9LHNY09Gx1OvdrBLcdjzaA",1,1
"20951","4EjpgvHpcCMETNlSq8WAZg","jUeutekCBjAUw6tFiOVTeA",1,1
"20952","4EjpgvHpcCMETNlSq8WAZg","mehBQm0pfKU0LTtcFGQfLg",1,1
"20953","4EjpgvHpcCMETNlSq8WAZg","KMTrE9KgpKUGgVx3U45LnQ",1,1
"20954","4EjpgvHpcCMETNlSq8WAZg","n_ZuPiXgB4YPbkuSINpabQ",1,1
"20955","4EjpgvHpcCMETNlSq8WAZg","u8LsKcXXnPMpQqrykr_apQ",1,1
"20956","4EjpgvHpcCMETNlSq8WAZg","fH6GxDUazIaEhz15TiFC9Q",1,1
"20957","4EjpgvHpcCMETNlSq8WAZg","P2pcwETgQ_adKXyso-SJ5g",1,1
"20958","E6Eh1bz6fpo6EOPtctA-sg","iVTDzzvxHgv6kBSdfCSSoQ",1,1
"20959","E6Eh1bz6fpo6EOPtctA-sg","GYb6yFYJjDBNYcHM7vX5vg",1,1
"20960","E6Eh1bz6fpo6EOPtctA-sg","6AzXPSXxztBnGwkToG3jKg",1,1
"20961","E6Eh1bz6fpo6EOPtctA-sg","gRx81xfSAoT-fNYIqBYolA",1,1
"20962","E6Eh1bz6fpo6EOPtctA-sg","y0plWo8YVTM31ohd6MkRmw",1,1
"20963","E6Eh1bz6fpo6EOPtctA-sg","va8gX25HcEcnHnLgy1j_tA",1,1
"20964","E6Eh1bz6fpo6EOPtctA-sg","Bw92r5E7UA-Tgezt0CbJgA",1,1
"20965","E6Eh1bz6fpo6EOPtctA-sg","4eWKhiixHQcEvQpwIPvT0g",1,1
"20966","E6Eh1bz6fpo6EOPtctA-sg","frgsKRMjvUyrQjx7M93KUg",1,1
"20967","E6Eh1bz6fpo6EOPtctA-sg","--pOlFxITWnhzc7SHSIP0A",1,1
"20968","E6Eh1bz6fpo6EOPtctA-sg","UftBjKdS_q7x9z8l8ULJZQ",1,1
"20969","E6Eh1bz6fpo6EOPtctA-sg","QDSPPfiwdCDkmpqu3Sshbw",1,1
"20970","E6Eh1bz6fpo6EOPtctA-sg","uq_cgrcgLzDN6NbVWXHHgw",1,1
"20971","E6Eh1bz6fpo6EOPtctA-sg","wBphITYkmX7OFQ-QLTX9lA",1,1
"20972","jTvXye1zIyKXM8V2SJB-6Q","RrN4MxdYvn274w_TCBTTWQ",1,1
"20973","jTvXye1zIyKXM8V2SJB-6Q","xmA5ZYJPzt0-Gyim2rynjA",1,1
"20974","jTvXye1zIyKXM8V2SJB-6Q","ioXu3MhPt_v8f5wTWJX4ag",1,1
"20975","jTvXye1zIyKXM8V2SJB-6Q","MGDuAYuyDJd-J-sv0wNoSQ",1,1
"20976","jTvXye1zIyKXM8V2SJB-6Q","JAgOcvH_sGUAX7NvD0-Uww",1,1
"20977","jTvXye1zIyKXM8V2SJB-6Q","TMhYpQaDcL8UNIKRB7Vebg",1,1
"20978","jTvXye1zIyKXM8V2SJB-6Q","qz_F5_jX6JKV-p0e2ug7Jg",1,1
"20979","jTvXye1zIyKXM8V2SJB-6Q","yPibH0T8M3EbM550S9LSHQ",1,1
"20980","jTvXye1zIyKXM8V2SJB-6Q","CPAgXYZGlTyz7L2fvN_Erw",1,1
"20981","jTvXye1zIyKXM8V2SJB-6Q","ZKkI1U5TkAEkvaEjzgBVdw",1,1
"20982","jTvXye1zIyKXM8V2SJB-6Q","YZyzJVGQDgsOBS098JDR7A",1,1
"20983","jTvXye1zIyKXM8V2SJB-6Q","_PINIylE-HAtznOkeQ6OOw",1,1
"20984","jTvXye1zIyKXM8V2SJB-6Q","yy7m3Fvuq_RWsOOst4RDUg",1,1
"20985","jTvXye1zIyKXM8V2SJB-6Q","0p-JqQ3DOXC90ad563C1FQ",1,1
"20986","jTvXye1zIyKXM8V2SJB-6Q","d7vskTZ_tjTW3FsRF-NUug",1,1
"20987","jTvXye1zIyKXM8V2SJB-6Q","YFohcQ05z4xasbEnZhFEcg",1,1
"20988","jTvXye1zIyKXM8V2SJB-6Q","AcYJ6qYKY_46qE5zabJP0w",1,1
"20989","8kwMh6Pa_HV2ZzOmw7W5_Q","RrN4MxdYvn274w_TCBTTWQ",1,1
"20990","8kwMh6Pa_HV2ZzOmw7W5_Q","24Qlwel3zvrkNX9zMvBJDg",1,1
"20991","8kwMh6Pa_HV2ZzOmw7W5_Q","Gfke1AcTzc2nlVi1rftrTw",1,1
"20992","8kwMh6Pa_HV2ZzOmw7W5_Q","G90_hrydwP7mZEbehciP7g",1,1
"20993","8kwMh6Pa_HV2ZzOmw7W5_Q","VC24HxKvTi_2ZVWiC3j1MQ",1,1
"20994","8kwMh6Pa_HV2ZzOmw7W5_Q","2owT9j-7HXR-wtPmrIzDxA",1,1
"20995","8kwMh6Pa_HV2ZzOmw7W5_Q","LxUL7mZjMbVX9ZBSyyKWmw",1,1
"20996","8kwMh6Pa_HV2ZzOmw7W5_Q","2G-I9lROOVwkIkBSE8iVZg",1,1
"20997","8kwMh6Pa_HV2ZzOmw7W5_Q","_gzo4jScQtavLCHzJo905Q",1,1
"20998","8kwMh6Pa_HV2ZzOmw7W5_Q","GK2l8kqPJu9Byk-c1D0-aA",1,1
"20999","8kwMh6Pa_HV2ZzOmw7W5_Q","P9pZLGjYc1j7VPO-KIBpMw",1,1
"21000","8kwMh6Pa_HV2ZzOmw7W5_Q","qWzxhlUq472AlcFTGNlhZQ",1,1
"21001","8kwMh6Pa_HV2ZzOmw7W5_Q","mCY4J3fZHuhpE9nUAQ0_6w",1,1
"21002","dXkJ91eJ60KppeHC9dmavA","xmA5ZYJPzt0-Gyim2rynjA",1,1
"21003","dXkJ91eJ60KppeHC9dmavA","UO9rIZ_DjkoIcCB7SWaIvA",1,1
"21004","dXkJ91eJ60KppeHC9dmavA","x98vOAFB3nBZEirsHwVY3g",1,1
"21005","dXkJ91eJ60KppeHC9dmavA","yPibH0T8M3EbM550S9LSHQ",1,1
"21006","dXkJ91eJ60KppeHC9dmavA","g0OCP2j9Z-m0BrWlQ3CaKA",1,1
"21007","dXkJ91eJ60KppeHC9dmavA","IbjylFxjJe68Y9wPdEXjHw",1,1
"21008","dXkJ91eJ60KppeHC9dmavA","y0plWo8YVTM31ohd6MkRmw",1,1
"21009","dXkJ91eJ60KppeHC9dmavA","_0LwsuDU1lG2lwFBrCgzCA",1,1
"21010","dXkJ91eJ60KppeHC9dmavA","nPjEhnjfqbno8J2qgTjfPQ",1,1
"21011","dXkJ91eJ60KppeHC9dmavA","_PINIylE-HAtznOkeQ6OOw",1,1
"21012","dXkJ91eJ60KppeHC9dmavA","GXqBm5N0yZ3-rCd6hgUM7w",1,1
"21013","dXkJ91eJ60KppeHC9dmavA","lhsyRdDtRNjOJ41ferYagQ",1,1
"21014","dXkJ91eJ60KppeHC9dmavA","--pOlFxITWnhzc7SHSIP0A",1,1
"21015","dXkJ91eJ60KppeHC9dmavA","wf1wLAnFhxWRWQ7mzaYexA",1,1
"21016","dXkJ91eJ60KppeHC9dmavA","WJJFtykb2VAlKAkwsKhy7Q",1,1
"21017","Hubnerc_hJyF-0vFQ-Jsng","GjsA7N1j81TjBt7hT5H4YA",1,1
"21018","Hubnerc_hJyF-0vFQ-Jsng","jsXcQiRua7OuCApuJuaAsQ",1,1
"21019","Hubnerc_hJyF-0vFQ-Jsng","jsXcQiRua7OuCApuJuaAsQ",1,1
"21020","Hubnerc_hJyF-0vFQ-Jsng","9IlsUWl2XdwCzYPgyLDkIA",1,1
"21021","Hubnerc_hJyF-0vFQ-Jsng","pUy7SeNQwyZjDtnfL4hFeA",1,1
"21022","Hubnerc_hJyF-0vFQ-Jsng","OYz9KLjBsvTx7ZoGha2IPQ",1,1
"21023","Hubnerc_hJyF-0vFQ-Jsng","4GcHDf9uxK54OOxNIRYoNQ",1,1
"21024","Hubnerc_hJyF-0vFQ-Jsng","4GcHDf9uxK54OOxNIRYoNQ",1,1
"21025","Hubnerc_hJyF-0vFQ-Jsng","WGcY8_1NjbEdg57qgB8BEA",1,1
"21026","Hubnerc_hJyF-0vFQ-Jsng","yy7m3Fvuq_RWsOOst4RDUg",1,1
"21027","Hubnerc_hJyF-0vFQ-Jsng","6ZtftjQ18WUN3-IW_yA3tQ",1,1
"21028","Hubnerc_hJyF-0vFQ-Jsng","NgSbsVx22tGYX8tKSsyolw",1,1
"21029","Hubnerc_hJyF-0vFQ-Jsng","cXtL3_ksBsr6uZy0fp-TDg",1,1
"21030","Hubnerc_hJyF-0vFQ-Jsng","bZrg7gl1duX2tfXY4kY7dw",1,1
"21031","Hubnerc_hJyF-0vFQ-Jsng","q5kF1NoeT0OFFJi2L6IQow",1,1
"21032","Hubnerc_hJyF-0vFQ-Jsng","u8LsKcXXnPMpQqrykr_apQ",1,1
"21033","Hubnerc_hJyF-0vFQ-Jsng","KZ3FKcto4dZz0c7uoRSV6Q",1,1
"21034","Hubnerc_hJyF-0vFQ-Jsng","wA1P0SK0LjRwPy8JBCR8mw",1,1
"21035","Hubnerc_hJyF-0vFQ-Jsng","wA1P0SK0LjRwPy8JBCR8mw",1,1
"21036","Hubnerc_hJyF-0vFQ-Jsng","vFOgPc3Ib5wzejPhGqxM4Q",1,1
"21037","Hubnerc_hJyF-0vFQ-Jsng","c18sHlZzNyrBM1wk88RZbw",1,1
"21038","CMmJAO1zvqkD7oKVzJvJ0A","GjsA7N1j81TjBt7hT5H4YA",1,1
"21039","CMmJAO1zvqkD7oKVzJvJ0A","n5eQnMnVVt3FfrFENYoU0g",1,1
"21040","CMmJAO1zvqkD7oKVzJvJ0A","Po3kpjcdRfLgtMUhmoK9Aw",1,1
"21041","CMmJAO1zvqkD7oKVzJvJ0A","9wMVSKNAtQ4HFZjHNlruFw",1,1
"21042","CMmJAO1zvqkD7oKVzJvJ0A","vwEmnhJjcD8Zgp8K_8pJRA",1,1
"21043","CMmJAO1zvqkD7oKVzJvJ0A","5gd53htrojGhdbV1jfrU_Q",1,1
"21044","CMmJAO1zvqkD7oKVzJvJ0A","gRx81xfSAoT-fNYIqBYolA",1,1
"21045","CMmJAO1zvqkD7oKVzJvJ0A","WHq-tdPQ9-6WAgWwbUhgHg",1,1
"21046","CMmJAO1zvqkD7oKVzJvJ0A","Z6DfLcBqRwFv86u-ddVYDQ",1,1
"21047","CMmJAO1zvqkD7oKVzJvJ0A","-WZ3MCw4wOOnEJyHXw0kAg",1,1
"21048","CMmJAO1zvqkD7oKVzJvJ0A","9IlsUWl2XdwCzYPgyLDkIA",1,1
"21049","CMmJAO1zvqkD7oKVzJvJ0A","Em_hb1jgu0bJTU0Ly0awfg",1,1
"21050","CMmJAO1zvqkD7oKVzJvJ0A","uCQBZQcLbAxb1FKt7DHqgw",1,1
"21051","CMmJAO1zvqkD7oKVzJvJ0A","z6GC2gdtR8IF-gtgErx1SA",1,1
"21052","CMmJAO1zvqkD7oKVzJvJ0A","biWA-nwoxyYcHMvARR-fQQ",1,1
"21053","CMmJAO1zvqkD7oKVzJvJ0A","nPjEhnjfqbno8J2qgTjfPQ",1,1
"21054","CMmJAO1zvqkD7oKVzJvJ0A","ye9yRRLNn43VqMo4Rhstkg",1,1
"21055","CMmJAO1zvqkD7oKVzJvJ0A","yy7m3Fvuq_RWsOOst4RDUg",1,1
"21056","CMmJAO1zvqkD7oKVzJvJ0A","CKf3mf7fl5sZO9xviHU7lQ",1,1
"21057","CMmJAO1zvqkD7oKVzJvJ0A","z5FyOEvDcEUyuuSokinf9w",1,1
"21058","CMmJAO1zvqkD7oKVzJvJ0A","GSlRsGx7w6mdBuJSizoL8g",1,1
"21059","CMmJAO1zvqkD7oKVzJvJ0A","GSlRsGx7w6mdBuJSizoL8g",1,1
"21060","CMmJAO1zvqkD7oKVzJvJ0A","BvvGeF2zgacG54nCX6YDKA",1,1
"21061","CMmJAO1zvqkD7oKVzJvJ0A","KMTrE9KgpKUGgVx3U45LnQ",1,1
"21062","CMmJAO1zvqkD7oKVzJvJ0A","JVny7-KIsec54pU_9gBmAw",1,1
"21063","CMmJAO1zvqkD7oKVzJvJ0A","AcYJ6qYKY_46qE5zabJP0w",1,1
"21064","CMmJAO1zvqkD7oKVzJvJ0A","CBc5sOHl-7-midjK1mI0fQ",1,1
"21065","CMmJAO1zvqkD7oKVzJvJ0A","BK-6_OIZMB4BechQ-ae7wA",1,1
"21066","CMmJAO1zvqkD7oKVzJvJ0A","cXtL3_ksBsr6uZy0fp-TDg",1,1
"21067","CMmJAO1zvqkD7oKVzJvJ0A","3WZirVpghhNWTa4N2HU-xQ",1,1
"21068","CMmJAO1zvqkD7oKVzJvJ0A","lhsyRdDtRNjOJ41ferYagQ",1,1
"21069","CMmJAO1zvqkD7oKVzJvJ0A","jEl3EMDpkGTaPz-eRA8mgw",1,1
"21070","CMmJAO1zvqkD7oKVzJvJ0A","99BYcmfuAlc49N4E-Ip--A",1,1
"21071","CMmJAO1zvqkD7oKVzJvJ0A","nDMqBGHBmdjHapvtjBtkwg",1,1
"21072","CMmJAO1zvqkD7oKVzJvJ0A","cbBNL7Q0CIrIRkFkziMzFg",1,1
"21073","CMmJAO1zvqkD7oKVzJvJ0A","WzWTE_TNv4XDkN7m_KDWxA",1,1
"21074","CMmJAO1zvqkD7oKVzJvJ0A","AlxZVcq_DOobj6RwTejrXg",1,1
"21075","CMmJAO1zvqkD7oKVzJvJ0A","rd3PEVYGnW3BOzC4z5oLKQ",1,1
"21076","CMmJAO1zvqkD7oKVzJvJ0A","KQof0faM47VWDoZ2BnwLIg",1,1
"21077","CMmJAO1zvqkD7oKVzJvJ0A","n2iWWQUFE8h11VMmb0Ib1g",1,1
"21078","CMmJAO1zvqkD7oKVzJvJ0A","tdfJIAwKe0vyhyX0pKLxCg",1,1
"21079","nBgEj6ig-1ur0ZJqNFIg8Q","_mrGYF6uScU24LcwshEqCA",1,1
"21080","nBgEj6ig-1ur0ZJqNFIg8Q","d3-h8QpXoQnUlC9nt55HTw",1,1
"21081","nBgEj6ig-1ur0ZJqNFIg8Q","gRx81xfSAoT-fNYIqBYolA",1,1
"21082","nBgEj6ig-1ur0ZJqNFIg8Q","2owT9j-7HXR-wtPmrIzDxA",1,1
"21083","nBgEj6ig-1ur0ZJqNFIg8Q","uCQBZQcLbAxb1FKt7DHqgw",1,1
"21084","nBgEj6ig-1ur0ZJqNFIg8Q","4bAKfxF3cXWPCCzqjJTA7A",1,1
"21085","nBgEj6ig-1ur0ZJqNFIg8Q","LxUL7mZjMbVX9ZBSyyKWmw",1,1
"21086","nBgEj6ig-1ur0ZJqNFIg8Q","7Inf7-FiFC6spGyGR4uQAg",1,1
"21087","nBgEj6ig-1ur0ZJqNFIg8Q","aYt9gp9i73-RCJFy7FnhBg",1,1
"21088","nBgEj6ig-1ur0ZJqNFIg8Q","ub0UsaBwSTyy-HuVWLUIsg",1,1
"21089","nBgEj6ig-1ur0ZJqNFIg8Q","bZXmxC8TUj7DlcdQ9-X4tg",1,1
"21090","nBgEj6ig-1ur0ZJqNFIg8Q","wJvAcVrk069r8emMbIvcjg",1,1
"21091","HCT9XwDWbUzzxmZRJy_cBQ","_mrGYF6uScU24LcwshEqCA",1,1
"21092","HCT9XwDWbUzzxmZRJy_cBQ","yTz8_GylkgCkuiBjSz8mIQ",1,1
"21093","HCT9XwDWbUzzxmZRJy_cBQ","yT3OITYWbjqKM15mGNXmyw",1,1
"21094","HCT9XwDWbUzzxmZRJy_cBQ","Po3kpjcdRfLgtMUhmoK9Aw",1,1
"21095","HCT9XwDWbUzzxmZRJy_cBQ","k9JpdrfeJmmgV5Op44stvQ",1,1
"21096","HCT9XwDWbUzzxmZRJy_cBQ","lV-Kh0fLS3KgBrpzPhC2oQ",1,1
"21097","HCT9XwDWbUzzxmZRJy_cBQ","x4-_QkOY_EWMlgQSfDee-Q",1,1
"21098","HCT9XwDWbUzzxmZRJy_cBQ","a0r8LLyls4O0rwrsdD_W6A",1,1
"21099","HCT9XwDWbUzzxmZRJy_cBQ","88mPrywH1ox-7ILDB0e2hw",1,1
"21100","HCT9XwDWbUzzxmZRJy_cBQ","iUmqhLRFVo34WswW55Nlog",1,1
"21101","HCT9XwDWbUzzxmZRJy_cBQ","BvvGeF2zgacG54nCX6YDKA",1,1
"21102","HCT9XwDWbUzzxmZRJy_cBQ","ddpzgkikbofq8VlaeN9crw",1,1
"21103","HCT9XwDWbUzzxmZRJy_cBQ","4OHAM_ZVrD4xsQL7dJKy6Q",1,1
"21104","b0WpDvIQSEKZVd5lzQ6FHA","_mrGYF6uScU24LcwshEqCA",1,1
"21105","b0WpDvIQSEKZVd5lzQ6FHA","C60h41YGl1W77QOAgOm4MQ",1,1
"21106","b0WpDvIQSEKZVd5lzQ6FHA","gRx81xfSAoT-fNYIqBYolA",1,1
"21107","b0WpDvIQSEKZVd5lzQ6FHA","_LYz2vdGyXsV-8b-_T47ag",1,1
"21108","b0WpDvIQSEKZVd5lzQ6FHA","d_1PFWXfyimKrwvMwG3pJg",1,1
"21109","b0WpDvIQSEKZVd5lzQ6FHA","57kidgI9hRxM-e7VemwEHw",1,1
"21110","b0WpDvIQSEKZVd5lzQ6FHA","h3B-MtYvzP3eY4fTMZR0Zw",1,1
"21111","b0WpDvIQSEKZVd5lzQ6FHA","CKf3mf7fl5sZO9xviHU7lQ",1,1
"21112","b0WpDvIQSEKZVd5lzQ6FHA","o5Me8uSqyUSm8U3aEMAbSA",1,1
"21113","b0WpDvIQSEKZVd5lzQ6FHA","BpmIkVMjv9sWi4rgx0SVIw",1,1
"21114","b0WpDvIQSEKZVd5lzQ6FHA","Zj30w70HgNoxtAyUJuNe9w",1,1
"21115","b0WpDvIQSEKZVd5lzQ6FHA","RXRCqBXn_DBO7I_Fmfgfpg",1,1
"21116","b0WpDvIQSEKZVd5lzQ6FHA","skZlWeK3P63VtlXXAcQ9KA",1,1
"21117","b0WpDvIQSEKZVd5lzQ6FHA","tdfJIAwKe0vyhyX0pKLxCg",1,1
"21118","b0WpDvIQSEKZVd5lzQ6FHA","-6j-KVPPX2xKjCruNO2HnQ",1,1
"21119","f_r8trHk7Asx5JPI8ULYDQ","EOu5kwsz9XPyq5r-eWrOFQ",1,1
"21120","f_r8trHk7Asx5JPI8ULYDQ","G90_hrydwP7mZEbehciP7g",1,1
"21121","f_r8trHk7Asx5JPI8ULYDQ","uCQBZQcLbAxb1FKt7DHqgw",1,1
"21122","f_r8trHk7Asx5JPI8ULYDQ","uCQBZQcLbAxb1FKt7DHqgw",1,1
"21123","f_r8trHk7Asx5JPI8ULYDQ","IMf26IW2Z3KxpuJBcqqEZA",1,1
"21124","f_r8trHk7Asx5JPI8ULYDQ","bZrg7gl1duX2tfXY4kY7dw",1,1
"21125","f_r8trHk7Asx5JPI8ULYDQ","OAi1g2Go1MBjaR9m1fEHHA",1,1
"21126","f_r8trHk7Asx5JPI8ULYDQ","nCv2hQH-j7zEMIU1fPqvlA",1,1
"21127","f_r8trHk7Asx5JPI8ULYDQ","ZtTFN5WeYVYqey1-mxIxmA",1,1
"21128","f_r8trHk7Asx5JPI8ULYDQ","pLm_fB5wxWG06pYRsybNvw",1,1
"21129","f_r8trHk7Asx5JPI8ULYDQ","pLm_fB5wxWG06pYRsybNvw",1,1
"21130","CMyCcFEZYbdyPH0Mh5PqCQ","EOu5kwsz9XPyq5r-eWrOFQ",1,1
"21131","CMyCcFEZYbdyPH0Mh5PqCQ","At5QunMaG3ExLZYEWHZP3Q",1,1
"21132","CMyCcFEZYbdyPH0Mh5PqCQ","gRx81xfSAoT-fNYIqBYolA",1,1
"21133","CMyCcFEZYbdyPH0Mh5PqCQ","NEdZVFD-w-96pje_ajFalQ",1,1
"21134","CMyCcFEZYbdyPH0Mh5PqCQ","9IlsUWl2XdwCzYPgyLDkIA",1,1
"21135","CMyCcFEZYbdyPH0Mh5PqCQ","yPibH0T8M3EbM550S9LSHQ",1,1
"21136","CMyCcFEZYbdyPH0Mh5PqCQ","aRaeSj5VgiNx78qHuGGNNA",1,1
"21137","CMyCcFEZYbdyPH0Mh5PqCQ","YFohcQ05z4xasbEnZhFEcg",1,1
"21138","CMyCcFEZYbdyPH0Mh5PqCQ","wr3bTAXlo6aB5LIbIx6ueQ",1,1
"21139","CMyCcFEZYbdyPH0Mh5PqCQ","vWU4I-1g-Cf9w-aWeNCuRw",1,1
"21140","CMyCcFEZYbdyPH0Mh5PqCQ","ZtTFN5WeYVYqey1-mxIxmA",1,1
"21141","1TfhULbaN_9YIlcF-qEevw","EOu5kwsz9XPyq5r-eWrOFQ",1,1
"21142","1TfhULbaN_9YIlcF-qEevw","82pWLAlsrdpKu8tVS2yJKw",1,1
"21143","1TfhULbaN_9YIlcF-qEevw","2uJNnNYUv23qcnpBg4Wy5A",1,1
"21144","1TfhULbaN_9YIlcF-qEevw","2uJNnNYUv23qcnpBg4Wy5A",1,1
"21145","1TfhULbaN_9YIlcF-qEevw","-mOOxacLlVpWOmIq9lvJHw",1,1
"21146","1TfhULbaN_9YIlcF-qEevw","CkZGGAx9Atvcmchkh7DLrg",1,1
"21147","1TfhULbaN_9YIlcF-qEevw","_LYz2vdGyXsV-8b-_T47ag",1,1
"21148","1TfhULbaN_9YIlcF-qEevw","Zt5l6Ka68O1Hukw4Eoa4Tw",1,1
"21149","1TfhULbaN_9YIlcF-qEevw","Em_hb1jgu0bJTU0Ly0awfg",1,1
"21150","1TfhULbaN_9YIlcF-qEevw","oD3Q7FwwBgUg_rKUFUnmiQ",1,1
"21151","1TfhULbaN_9YIlcF-qEevw","CKf3mf7fl5sZO9xviHU7lQ",1,1
"21152","1TfhULbaN_9YIlcF-qEevw","0f9yhyfnyWB9hF85PNmcLQ",1,1
"21153","1TfhULbaN_9YIlcF-qEevw","cXtL3_ksBsr6uZy0fp-TDg",1,1
"21154","1TfhULbaN_9YIlcF-qEevw","izC5gOJgvqDtgWQor07tnQ",1,1
"21155","1TfhULbaN_9YIlcF-qEevw","bZrg7gl1duX2tfXY4kY7dw",1,1
"21156","1TfhULbaN_9YIlcF-qEevw","BpmIkVMjv9sWi4rgx0SVIw",1,1
"21157","1TfhULbaN_9YIlcF-qEevw","SVbmyfioykMujIr4GZ0ziA",1,1
"21158","1TfhULbaN_9YIlcF-qEevw","Cbm9WtXkOLcQ6u35O3zFOA",1,1
"21159","1TfhULbaN_9YIlcF-qEevw","BW52sBPn1Hbeh3LPsGLFtA",1,1
"21160","1TfhULbaN_9YIlcF-qEevw","wf1wLAnFhxWRWQ7mzaYexA",1,1
"21161","1TfhULbaN_9YIlcF-qEevw","ajtJ9D2MCGOj81cld9KdeA",1,1
"21162","pluf_aTM0XNqB0a3tm9k5Q","EOu5kwsz9XPyq5r-eWrOFQ",1,1
"21163","pluf_aTM0XNqB0a3tm9k5Q","N31_Aw9VIOufgH3VtTBUbw",1,1
"21164","pluf_aTM0XNqB0a3tm9k5Q","6AzXPSXxztBnGwkToG3jKg",1,1
"21165","pluf_aTM0XNqB0a3tm9k5Q","NEdZVFD-w-96pje_ajFalQ",1,1
"21166","pluf_aTM0XNqB0a3tm9k5Q","jVWA7we9AfBG_lmj-Q4b4w",1,1
"21167","pluf_aTM0XNqB0a3tm9k5Q","gX-yJJB72zfuzJC_27IwPg",1,1
"21168","pluf_aTM0XNqB0a3tm9k5Q","mHgi91lUUK5D-UNcv8HE6A",1,1
"21169","pluf_aTM0XNqB0a3tm9k5Q","t2xSPRbFenItqGNzgEMWcw",1,1
